X_cm-1,subtracted_Y,subtracted_E,loaded_raw_Y,loaded_raw_E,empty_smoothed_Y,empty_smoothed_E
4.708970000000000056e+01,3.783259399999999717e-01,4.770650543608072162e-03,4.503840000000000066e-01,4.591879999999999573e-03,7.205806000000000711e-02,1.293732845230420722e-03
4.732509999999999906e+01,3.704807599999999645e-01,4.725203477159475862e-03,4.428799999999999959e-01,4.544430000000000344e-03,7.239924000000000359e-02,1.294489812883824935e-03
4.756170000000000186e+01,3.708360200000000440e-01,4.719776488788425713e-03,4.433980000000000143e-01,4.538920000000000107e-03,7.256197999999999815e-02,1.294022927818514433e-03
4.779950000000000188e+01,3.720722399999999985e-01,4.712743978624342293e-03,4.439859999999999918e-01,4.533729999999999705e-03,7.191376000000000712e-02,1.286564454335654192e-03
4.803849999999999909e+01,3.772993599999999725e-01,4.730585121176448908e-03,4.498659999999999881e-01,4.551359999999999954e-03,7.256664000000000170e-02,1.289789804230131228e-03
4.827870000000000061e+01,3.760413999999999701e-01,4.717102582622938536e-03,4.487579999999999902e-01,4.537779999999999939e-03,7.271659999999999235e-02,1.288258299638702113e-03
4.852009999999999934e+01,3.725608999999999726e-01,4.688198395211960572e-03,4.444830000000000170e-01,4.510410000000000287e-03,7.192210000000001657e-02,1.278829865450443722e-03
4.876270000000000238e+01,3.726880200000000087e-01,4.678853421478812967e-03,4.444500000000000117e-01,4.501849999999999949e-03,7.176198000000000299e-02,1.274761121616124629e-03
4.900650000000000261e+01,3.686724200000000007e-01,4.651575946039363842e-03,4.405649999999999844e-01,4.473900000000000272e-03,7.189258000000001148e-02,1.273333252441009693e-03
4.925160000000000338e+01,3.685865200000000286e-01,4.636910936355366671e-03,4.402840000000000087e-01,4.459870000000000327e-03,7.169748000000000787e-02,1.269055796563728659e-03
4.949779999999999802e+01,3.722042399999999640e-01,4.647216185237351520e-03,4.438469999999999915e-01,4.471450000000000077e-03,7.164275999999999978e-02,1.265998882239633078e-03
4.974530000000000030e+01,3.794115800000000260e-01,4.675545848892940018e-03,4.512610000000000232e-01,4.501190000000000399e-03,7.184941999999999718e-02,1.264918008805313975e-03
4.999399999999999977e+01,3.702515599999999796e-01,4.627737008233721687e-03,4.427099999999999924e-01,4.450710000000000083e-03,7.245843999999999896e-02,1.267726434715313495e-03
5.024399999999999977e+01,3.766218000000000066e-01,4.646943956695841205e-03,4.492019999999999902e-01,4.471120000000000302e-03,7.258020000000001137e-02,1.266165108614196715e-03
5.049519999999999698e+01,3.695289800000000069e-01,4.611985223892201523e-03,4.426280000000000214e-01,4.434150000000000418e-03,7.309902000000000066e-02,1.268353847670278430e-03
5.074770000000000181e+01,3.749027400000000121e-01,4.617393304634553712e-03,4.468170000000000197e-01,4.443250000000000151e-03,7.191425999999999374e-02,1.256125139937896420e-03
5.100150000000000006e+01,3.717633800000000321e-01,4.593571605611911600e-03,4.434060000000000223e-01,4.419799999999999771e-03,7.164262000000000408e-02,1.251506314759937618e-03
5.125650000000000261e+01,3.768159799999999948e-01,4.601236468875295228e-03,4.473119999999999874e-01,4.431280000000000115e-03,7.049602000000000646e-02,1.239005489942639465e-03
5.151270000000000238e+01,3.713530000000000442e-01,4.573770934989201953e-03,4.427650000000000197e-01,4.401180000000000196e-03,7.141200000000000325e-02,1.244586346282169388e-03
5.177029999999999887e+01,3.835496400000000250e-01,4.617712747082476990e-03,4.542100000000000026e-01,4.449319999999999664e-03,7.066036000000000539e-02,1.235646612979617335e-03
5.202920000000000300e+01,3.837960999999999734e-01,4.621501677914658518e-03,4.560440000000000049e-01,4.450260000000000153e-03,7.224790000000000378e-02,1.246380235469096319e-03
5.228929999999999723e+01,3.763042800000000465e-01,4.578787516087637864e-03,4.486640000000000073e-01,4.406120000000000349e-03,7.235971999999998849e-02,1.245552754033324742e-03
5.255069999999999908e+01,3.755871800000000205e-01,4.569493514930948568e-03,4.483030000000000070e-01,4.396279999999999806e-03,7.271582000000001433e-02,1.246191455834937080e-03
5.281349999999999767e+01,3.752605799999999547e-01,4.549852015630398948e-03,4.465239999999999765e-01,4.380020000000000094e-03,7.126342000000000787e-02,1.231494280837714707e-03
5.307759999999999678e+01,3.706469599999999698e-01,4.525602197004504820e-03,4.424819999999999864e-01,4.354069999999999815e-03,7.183504000000000278e-02,1.234159503723890588e-03
5.334300000000000352e+01,3.696582399999999713e-01,4.509426577573694139e-03,4.407749999999999724e-01,4.339469999999999786e-03,7.111676000000000109e-02,1.226347494647418322e-03
5.360969999999999658e+01,3.678571400000000269e-01,4.498143092443370253e-03,4.397070000000000145e-01,4.326510000000000425e-03,7.184986000000000150e-02,1.230691878577249484e-03
5.387769999999999726e+01,3.639929600000000320e-01,4.471260036274338906e-03,4.359930000000000194e-01,4.298650000000000214e-03,7.200004000000000126e-02,1.230355432175596992e-03
5.414710000000000178e+01,3.739218399999999498e-01,4.511202291134370698e-03,4.457479999999999776e-01,4.341109999999999587e-03,7.182616000000000001e-02,1.227073787282574168e-03
5.441779999999999973e+01,3.692870799999999898e-01,4.474256333441345955e-03,4.400950000000000140e-01,4.305619999999999586e-03,7.080791999999999642e-02,1.216801607880265649e-03
5.468990000000000151e+01,3.655542199999999853e-01,4.456826153250763312e-03,4.372809999999999753e-01,4.285879999999999725e-03,7.172678000000000387e-02,1.222510525885155738e-03
5.496340000000000003e+01,3.674120599999999848e-01,4.454568938404254372e-03,4.387559999999999794e-01,4.285090000000000079e-03,7.134394000000000846e-02,1.217040721954692822e-03
5.523819999999999908e+01,3.682047199999999854e-01,4.459464446589074538e-03,4.406599999999999961e-01,4.288110000000000359e-03,7.245527999999999691e-02,1.224310327609793615e-03
5.551440000000000197e+01,3.659495200000000281e-01,4.444075582809095711e-03,4.390000000000000013e-01,4.271190000000000229e-03,7.305048000000000097e-02,1.227494916331631864e-03
5.579200000000000159e+01,3.593103400000000058e-01,4.413849620059115235e-03,4.332860000000000045e-01,4.237999999999999580e-03,7.397565999999999864e-02,1.233460363569093259e-03
5.607090000000000174e+01,3.616847800000000390e-01,4.410438419867122005e-03,4.346320000000000183e-01,4.237509999999999888e-03,7.294722000000000706e-02,1.222896584074058225e-03
5.635130000000000194e+01,3.604934799999999773e-01,4.395559238957427901e-03,4.333119999999999750e-01,4.222830000000000333e-03,7.281851999999999769e-02,1.220101559004003588e-03
5.663300000000000267e+01,3.594843199999999683e-01,4.381990478946754322e-03,4.318139999999999756e-01,4.210560000000000344e-03,7.232967999999999342e-02,1.213682431272695072e-03
5.691620000000000346e+01,3.567045800000000488e-01,4.360647475987022847e-03,4.289160000000000195e-01,4.189199999999999695e-03,7.221141999999999839e-02,1.210722829483280253e-03
5.720080000000000098e+01,3.509772600000000131e-01,4.331330534472750335e-03,4.238520000000000065e-01,4.157619999999999892e-03,7.287474000000000729e-02,1.214339381909357264e-03
5.748680000000000234e+01,3.517731000000000052e-01,4.327457116477990279e-03,4.243190000000000017e-01,4.154979999999999958e-03,7.254590000000001038e-02,1.209556238690868155e-03
5.777420000000000044e+01,3.520693200000000189e-01,4.329187969708407288e-03,4.256240000000000023e-01,4.154829999999999982e-03,7.355468000000001116e-02,1.216246746416203188e-03
5.806309999999999860e+01,3.550830799999999954e-01,4.328508474298276877e-03,4.274029999999999774e-01,4.157509999999999678e-03,7.231992000000000975e-02,1.204614549128475449e-03
5.835340000000000060e+01,3.596756199999999737e-01,4.348360485752762565e-03,4.329290000000000083e-01,4.176449999999999954e-03,7.325338000000000682e-02,1.210580154948857510e-03
